date,review,rating,user,source,month,year,neg_review
2019-10-26 09:21:25,Painfully slow! Can we pls have the previous version back - less flashy but works much better Painfully slow! Can we pls have the previous version back - less flashy but works much better,1,lxc72,appstore,10,2019,1
2019-10-11 02:16:39,"This app is so bad. Slow and clunky in this day and age. Easily the worst shopping app out there. Compare it and u know. Fairprice online website is also literally unusable. Shame on such a big organisation in singapore, cannot even hire capable IT guys to protect their brand perception.",1,NoodleSnack,appstore,10,2019,1
2019-10-10 14:17:44,"Order quantity keeps changing! After updating to the latest version, order quantity keeps changing into ridiculous number and have to decrease the quantity by keep clicking minus button.",1,Luyao,appstore,10,2019,1
2018-10-07 09:40:39,Cannot add plus membership number for point award via app If can add member card# during check out，would be great.,3,Tinakainayan,appstore,10,2018,1
2018-07-04 02:38:07,"Worst Sah clunky.

App fails and crashes constantly.  No way to put in delivery notes (FAIL).  Payment integration is clunky as hell.

Easily the worst experience of all grocery delivery services.  Will not use Fairprice again.",2,angmohd,appstore,7,2018,1
2018-07-04 01:22:17,"Display Too Small Print Interface is not friendly 
RedMart buttons on qty easy to +/-
Products classifications not as clear and easy to ind as redmart. 

Thanks.",3,spikey1504,appstore,7,2018,1
2018-06-16 07:58:35,"Checkout/Payment problem Upon check out in the payment by credit card screen, it sends more than 10 password sms to the handphone causing lots of frustration as to which password shd be keyed in.",1,pingyew,appstore,6,2018,1
2018-05-01 03:45:53,Buggy app Tried to enter my credit card details 4 times and it just doesn’t capture. No way to make payment. Just use their web version instead of this buggy app. Is it even tested?,1,kevneo,appstore,5,2018,1
2018-01-27 03:01:11,app crash when check my previous order The app running very slow. Crash a lot of times,2,Ruiyu Liang,appstore,1,2018,1
2020-03-07 07:06:52,Landscape Would be a lot more convenient with a landscape option on the iPad,3,ShaunMarkus,appstore,3,2020,1
2019-10-17 13:04:25,Not working after update After I updated in my ipad. It’s mo longer working. It’s crashing.,3,snickerskiss,appstore,10,2019,1
2018-07-27 13:29:05,"Magnify The icons are so small, making it so difficult to see.  Lagging is still an issue and the page do not refresh properly.",2,Precgems,appstore,7,2018,1
2019-10-06 10:03:53,App Is Unstable After Update Everything was fine until the update today. The quantity multiples up on it’s on and after only adding six items the total quantity in the card is more than 99. Wow!,1,Pknowlesi,appstore,10,2019,1
2019-08-14 06:46:33,Straight forward. App is straight forward. Not much glitches.,4,Jondru,appstore,8,2019,0
2020-03-13 16:11:30,"Love the new list. Suggestions:
1. Add reminders for price drops of items in list. 
2. Add Apple Pay.",4,ixus,appstore,3,2020,0
2019-08-04 02:01:37,Ease of use Great app which is ready to use,5,DLeebw,appstore,8,2019,0
2019-06-30 14:38:56,Issues with navigation and TOP buttons on iPhone XS Max On phone Xs max most of the times the right TOP corner buttons (cart) and left corner navigation button hidden and unble to access .,2,amtoeoe,appstore,6,2019,1
2019-03-23 05:44:21,Please improve If it’s possible to give zero star... please learn from the other shopping apps and improve the UI. Are you so contented with your many stores in Singapore that you think you can get away with this lousy app?tsk,1,Kennyap,appstore,3,2019,1
2020-07-09 03:02:01,Shopping safe It’s great fresh food at your door steps,5,tdefyh,appstore,7,2020,0
2019-11-09 05:22:53,"Slow and lagging The App had been so slow after the update, very frustrating to use the App when I had to do order in the go for at least 2-3times a month",1,thr33eggs,appstore,11,2019,1
2019-10-26 06:29:23,New app’s very slow in loading Kindly improve the loading when a search is ongoing. It takes more than 10 seconds to load one item. Inefficient,1,lolli...,appstore,10,2019,1
2019-09-01 09:34:44,"Out of stock No sure why frozen chicken can be out of stock?
Why some items out of stock n then no more in the list?",3,yapwabbit,appstore,9,2019,1
2019-06-30 06:24:55,"I cannot even load the app Almost every time I open the app, it will freeze and not load to the page where I can select the items to purchase",1,Yilin1702,appstore,6,2019,1
2018-10-14 23:42:07,Out of stock Why is it always out of stock for purchase with purchase items,3,Keyseow,appstore,10,2018,1
2018-09-06 12:08:39,Buggy Clear field in the search button doesn't work,2,happysanshi,appstore,9,2018,1
2018-07-14 13:33:46,Not that user friendly A little hard to browse for items and it’s a bit laggy.,2,EileenT,appstore,7,2018,1
2018-05-30 04:48:57,Poor User Interface and Experience The team behind this still have some way to go.,2,NSX-VTEC,appstore,5,2018,1
2018-03-30 11:20:50,Easy to use Good user experience,5,Bob Sam Jag,appstore,3,2018,0
2018-04-25 04:16:01,"Slow & hangs often Need to work on the technical aspect 
It’s not as fast as the honestbee app for ordering navigation is slow & often hangs

But it’s much better than before 
Still room for improvement.

Good choice & availability.
Delivery is prompt",4,Jsksingapore,appstore,4,2018,0
2019-10-26 02:38:12,SLOW Very slow and unstable after updated:( please improve!,3,sure bo,appstore,10,2019,1
2018-05-26 04:53:20,"Lousy app Very slow to load and cart items disappear after adding. 
Unable to check out and keep having to reload the page. 
This app is nowhere comparable to redmart and honestbee.",1,RealmsAndy,appstore,5,2018,1
2018-03-28 04:49:43,Needs improvement Still prefer the old app. The app crushes when I tried to check out my cart at night. Need to wait for next morning then it went back to normal.,1,nellyfetelle,appstore,3,2018,1
2018-03-22 11:58:28,Too many bugs And why login information are not saved and one has to key in all these information once and once again......,1,Gfgfmoses,appstore,3,2018,1
2020-06-08 10:59:53,Membership inclusion Doesn’t seem to,4,Psycho daisy,appstore,6,2020,0
2017-09-03 14:39:24,Dont believe the high rating Try it out and give it a real review. Im giving it a honest 2 star for the effort. Between Honestbee and redmart this app looks like done by amateurs. All high stars are all in August... very suspiciously done by people at ntuc.,2,icekendi,appstore,9,2017,1
2017-08-09 10:28:57,Awesome app Very convenient to order online. Thanks,5,Raviverma78,appstore,8,2017,0
2020-01-30 16:46:46,Shop n donate function not available in app As above,4,Mt1010,appstore,1,2020,0
2020-04-25 04:00:24,"Cart emptying bug Terrible.. App has a bug which constantly empties my cart. I’ve had to re-select what I want multiple times, and each time once I’m done the delivery slots are taken up.",1,GG173857,appstore,4,2020,1
2019-10-08 08:22:12,Super slow Still very poor since trying to use this app a year ago. It’s Super slow. Thought of switching from RedMart due to yearly subscription cost. What a disappointment experience.,1,TKKSBS6615M,appstore,10,2019,1
2019-03-26 14:34:02,Unstable Always unable to load. Takes a v Long time to complete an order. Sometimes unable to order and not able to pinpoint why.  Frustrating and tiring.,1,Lxp890,appstore,3,2019,1
2018-02-11 02:49:29,why do i have to log in everytime?? Whats the point of logging into the app manually every single time? Its the same lagging as the website...,2,kurosame91,appstore,2,2018,1
2020-03-29 11:43:06,Useful Has nice functions for shoppers convenience,5,annoy2390,appstore,3,2020,0
2020-02-07 10:23:00,Slow and crashes and json error The app is so slow to load. It always crash and an error always occurs when i try to view my cart. It is quite troublesome.,1,Battle_Maiden,appstore,2,2020,1
2019-08-11 15:05:51,"Bug on the screen of the delivery choice On the screen of delivery choice, i.e., home delivery or pickup, the app didn’t allow home delivery...",3,Senastian47,appstore,8,2019,1
2018-06-22 08:08:47,Not mobile optimized The app is not that user friendly on mobile especially the payment pages! The fonts are quite kiddish to my opinion.,1,hjsg,appstore,6,2018,1
2018-04-23 04:24:56,No link points Feedback long ago. Non reply. I don’t know where all my link points went with all these online order,2,EmleeXX,appstore,4,2018,1
2018-04-09 13:37:04,Allow for flexible note for address My address is in boarding school but the app does not allow such function to expain for delivery purpose.,2,Puilai,appstore,4,2018,1
2020-09-05 03:08:08,"App have issue I encounter issue making payment using the app.
Not able to key in OTP. Pls assist to look into it",3,ivy👏,appstore,9,2020,1
2020-05-19 11:47:26,"Delivery fee calculated incorrectly I added products for 63$, but my delivery fee is still 5$. In description you say it should be 3$ when order total is more than 59$
???",2,Uliana3540,appstore,5,2020,1
2019-04-19 07:26:19,Words too small on ipad But thank you for the app.,4,Krrkyoron,appstore,4,2019,0
2018-05-31 17:17:40,"Awesome & Simple Simply fast to use.
How do I get my points for the Red/White NTUC Card?
Thanks",5,Malestone7469,appstore,5,2018,0
2018-03-15 01:05:50,Still much to be desired Not very user-friendly. Easy to get lost in the app. Categories can do some improvement.,2,DDTmanila,appstore,3,2018,1
